cnty_fips,display_name,theme_range,pl_highchol,dm_prev_adj,ob_prev_adj,ltpia_prev_adj,pl_csmoking,Value
51059,"""Fairfax County, (VA)""",169.2 - 282.2 (27),33.6,6,20.8,14.8,11.3,169.2
51061,"""Fauquier, (VA)""",169.2 - 282.2 (27),36.1,8.3,33.3,21.9,15.6,236.7
51069,"""Frederick, (VA)""",308.5 - 344.4 (26),36,9.9,33.1,20.9,17.2,316.4
51091,"""Highland, (VA)""",282.3 - 308.4 (27),44,6.6,26.2,18.6,18.5,283.3
51107,"""Loudoun, (VA)""",169.2 - 282.2 (27),31.5,6.1,22.6,15.9,11.9,199.7
51113,"""Madison, (VA)""",282.3 - 308.4 (27),39.2,12.6,43.9,26.5,20.2,303.8
51139,"""Page, (VA)""",308.5 - 344.4 (26),40.3,15.6,38.5,30.7,23.2,318.3
51153,"""Prince William, (VA)""",169.2 - 282.2 (27),31.3,9,31.9,18.3,14.8,213.1
51157,"""Rappahannock, (VA)""",282.3 - 308.4 (27),39.9,9.2,31.8,15.3,15.9,290.9
51165,"""Rockingham, (VA)""",282.3 - 308.4 (27),36.8,7.9,31,25,18.2,285.5
51171,"""Shenandoah, (VA)""",308.5 - 344.4 (26),38.7,11.5,32.9,23.6,19.5,310.3
51179,"""Stafford, (VA)""",169.2 - 282.2 (27),30.3,7.5,31.4,16.2,14.4,264.4
51187,"""Warren, (VA)""",308.5 - 344.4 (26),36.3,12.7,34.7,29.8,20.5,312.3
51510,"""Alexandria, (VA)""",169.2 - 282.2 (27),29.7,5.6,23.9,16.2,13,197.2
51600,"""Fairfax City, (VA)""",282.3 - 308.4 (27),34.3,7.4,23.6,16.7,11.5,304.9
51610,"""Falls Church, (VA)""",169.2 - 282.2 (27),32.1,5.1,21.5,14.9,9.3,194.6
51660,"""Harrisonburg, (VA)""",282.3 - 308.4 (27),27.9,8.6,26.4,24.2,19,293.1
51683,"""Manassas, (VA)""",282.3 - 308.4 (27),32.4,9.5,29.4,27.2,17.1,296.9
51685,"""Manassas Park, (VA)""",169.2 - 282.2 (27),31.4,11.5,28,23.1,17.7,180.4
51840,"""Winchester, (VA)""",308.5 - 344.4 (26),34.9,6.4,29.6,19.9,18.5,315
