cnty_fips,display_name,theme_range,pl_highchol,dm_prev_adj,ob_prev_adj,ltpia_prev_adj,pl_csmoking,Value
13107,"""Emanuel, (GA)""",460.4 - 625.5 (31),36.2,18.9,37.2,28.2,24.5,534.1
13109,"""Evans, (GA)""",372.8 - 413.0 (32),36.7,6.6,41.8,24.8,23.2,375.5
13119,"""Franklin, (GA)""",460.4 - 625.5 (31),38.1,13.1,27.4,25,22.4,528.7
13125,"""Glascock, (GA)""",413.1 - 460.3 (32),37.4,10.6,30.4,20.9,24,415.3
13133,"""Greene, (GA)""",338.5 - 372.7 (32),41,8.3,32.6,35.6,18.3,339.8
13137,"""Habersham, (GA)""",231.3 - 338.4 (32),36.7,7.2,31.6,24.2,20.2,321.3
13139,"""Hall, (GA)""",231.3 - 338.4 (32),33.5,10.4,31.9,24.4,17.1,283.5
13141,"""Hancock, (GA)""",372.8 - 413.0 (32),39.4,20.5,29.8,22.6,24.9,395.2
13147,"""Hart, (GA)""",372.8 - 413.0 (32),38.6,8.3,31.6,24.1,21.9,380.1
13153,"""Houston, (GA)""",413.1 - 460.3 (32),32.1,13.9,36.7,26.6,18.3,415
13157,"""Jackson, (GA)""",372.8 - 413.0 (32),34.2,8,27,31,19.6,392.9
13159,"""Jasper, (GA)""",338.5 - 372.7 (32),38.2,10.9,34.3,26.6,23.6,365.7
13163,"""Jefferson, (GA)""",460.4 - 625.5 (31),37.2,20.4,28.2,29.2,22.9,498.3
13165,"""Jenkins, (GA)""",338.5 - 372.7 (32),36.5,11.2,34.9,21.3,24.7,361
13167,"""Johnson, (GA)""",413.1 - 460.3 (32),36.7,21,47.2,37.3,24.1,451.7
13169,"""Jones, (GA)""",338.5 - 372.7 (32),35.3,22.7,34.4,28.9,19.6,347.8
13175,"""Laurens, (GA)""",413.1 - 460.3 (32),37.1,15.1,38.4,36.1,23,455.1
13181,"""Lincoln, (GA)""",231.3 - 338.4 (32),39.3,15.6,24.5,27.9,20.5,323.5
13189,"""McDuffie, (GA)""",413.1 - 460.3 (32),37.1,13.6,40.4,35,22.4,455.2
13195,"""Madison, (GA)""",372.8 - 413.0 (32),37.1,14,24.6,28,21.4,391
13209,"""Montgomery, (GA)""",372.8 - 413.0 (32),35,12.3,30.3,30.4,20.9,384.7
13211,"""Morgan, (GA)""",338.5 - 372.7 (32),36.4,12.2,31.1,20.6,17.5,359.8
13217,"""Newton, (GA)""",338.5 - 372.7 (32),32.5,16.3,39.3,30.8,19.4,369.4
13219,"""Oconee, (GA)""",231.3 - 338.4 (32),33.5,8.7,24.6,23.8,13,309
13221,"""Oglethorpe, (GA)""",338.5 - 372.7 (32),37.3,8.6,37.4,39.1,21.1,346.3
13225,"""Peach, (GA)""",413.1 - 460.3 (32),34,14.1,41.4,36.4,19.5,456.7
13235,"""Pulaski, (GA)""",372.8 - 413.0 (32),38,14.5,45.3,34.1,21.9,409.2
13237,"""Putnam, (GA)""",372.8 - 413.0 (32),38.6,12,36.1,26.4,18.9,381.9
13241,"""Rabun, (GA)""",231.3 - 338.4 (32),40.4,9.3,37.7,20.7,19.2,318.3
13245,"""Richmond, (GA)""",460.4 - 625.5 (31),33.1,13,36.2,28.3,21.1,491
13251,"""Screven, (GA)""",372.8 - 413.0 (32),37,12.2,31.7,35.1,22.6,385
13257,"""Stephens, (GA)""",460.4 - 625.5 (31),37,13.4,38.6,28.6,19.6,467.6
13265,"""Taliaferro, (GA)""",372.8 - 413.0 (32),41.1,10.5,12.6,25.9,23.3,377
13279,"""Toombs, (GA)""",372.8 - 413.0 (32),36.7,17,44.8,34.9,22.8,408.1
13281,"""Towns, (GA)""",231.3 - 338.4 (32),40.5,7.4,26,21.9,15.4,328.2
13283,"""Treutlen, (GA)""",413.1 - 460.3 (32),36.1,5.8,28.3,29.4,22.7,434.5
13289,"""Twiggs, (GA)""",460.4 - 625.5 (31),40.6,11.9,36.4,28.5,23.9,517.8
13297,"""Walton, (GA)""",372.8 - 413.0 (32),35.2,9.6,32.3,32,19.5,392.3
13301,"""Warren, (GA)""",413.1 - 460.3 (32),39.4,18.3,49.6,19.7,22.7,453.7
13303,"""Washington, (GA)""",372.8 - 413.0 (32),36.7,16.4,33.5,35.8,22.7,392.2
13311,"""White, (GA)""",231.3 - 338.4 (32),38.3,12.1,25.6,21,18.3,314.8
13317,"""Wilkes, (GA)""",413.1 - 460.3 (32),39.6,18.6,40.6,28,21.6,427
13319,"""Wilkinson, (GA)""",460.4 - 625.5 (31),37.9,5.5,33.8,27.5,22.6,491.9
