cnty_fips,display_name,theme_range,pl_highchol,dm_prev_adj,ob_prev_adj,ltpia_prev_adj,pl_csmoking,Value
18143,"""Scott, (IN)""",387.9 - 462.1 (18),37.6,10.1,33.6,26.4,26.7,394.4
18145,"""Shelby, (IN)""",326.7 - 348.2 (18),38.6,14.8,37.1,28.2,23,330.2
18149,"""Starke, (IN)""",387.9 - 462.1 (18),38.8,15.3,33.1,26.6,25.6,460
18151,"""Steuben, (IN)""",326.7 - 348.2 (18),36.6,7.7,29.6,26,21.4,333.2
18155,"""Switzerland, (IN)""",348.3 - 368.2 (19),39.9,20.6,40.7,35.5,26.6,356.1
18157,"""Tippecanoe, (IN)""",244.7 - 326.6 (19),30.8,9.4,30.1,24.2,18.5,277.9
18159,"""Tipton, (IN)""",326.7 - 348.2 (18),38.5,13.9,37.4,19.9,20.9,344.4
18161,"""Union, (IN)""",348.3 - 368.2 (19),38.8,5.7,28.1,20.5,23.4,361.7
18169,"""Wabash, (IN)""",326.7 - 348.2 (18),38.6,9.7,34.1,23.4,22.4,338.2
18175,"""Washington, (IN)""",387.9 - 462.1 (18),39.8,10.6,37.8,33.2,25.1,392.2
18177,"""Wayne, (IN)""",387.9 - 462.1 (18),37.6,15,35.3,31.7,23.8,450.3
18179,"""Wells, (IN)""",244.7 - 326.6 (19),36.7,10.3,32,28.6,22,326.1
18181,"""White, (IN)""",348.3 - 368.2 (19),38.9,12.3,30.1,31.8,21.8,352.8
18183,"""Whitley, (IN)""",244.7 - 326.6 (19),36.8,11.4,30.9,28.8,20.3,320.2
