cnty_fips,display_name,theme_range,pl_highchol,dm_prev_adj,ob_prev_adj,ltpia_prev_adj,pl_csmoking,Value
48121,"""Denton, (TX)""",192.4 - 317.9 (51),31.9,7.4,31.7,21.4,13.8,236.7
48125,"""Dickens, (TX)""",352.5 - 385.8 (51),39.8,4.9,18,17,18.9,372.4
48129,"""Donley, (TX)""",428.3 - 592.0 (50),39.3,10.1,30.7,18.6,17.1,456.2
48133,"""Eastland, (TX)""",428.3 - 592.0 (50),40.1,6.7,29,17.3,19.9,467.7
48139,"""Ellis, (TX)""",192.4 - 317.9 (51),35.6,11.7,38,25.7,17.5,317.4
48143,"""Erath, (TX)""",318.0 - 352.4 (51),33.4,16,34,26.2,17,326.4
48147,"""Fannin, (TX)""",428.3 - 592.0 (50),38.3,7.2,32,23.3,19.7,513
48151,"""Fisher, (TX)""",352.5 - 385.8 (51),40.2,5.1,22.9,18.7,16.4,373.9
48153,"""Floyd, (TX)""",385.9 - 428.2 (51),38.9,6.7,31,21.9,17.7,416.5
48155,"""Foard, (TX)""",352.5 - 385.8 (51),41,11.8,28.8,19,18,360
48159,"""Franklin, (TX)""",385.9 - 428.2 (51),39.9,11,30.5,21.6,16.3,411.9
48165,"""Gaines, (TX)""",385.9 - 428.2 (51),34.1,6.4,34.6,27.2,21.7,399.1
48169,"""Garza, (TX)""",385.9 - 428.2 (51),33,6.1,19.1,18.4,20.4,392.6
48179,"""Gray, (TX)""",428.3 - 592.0 (50),37.5,21.9,35.8,26,20.3,472.2
48181,"""Grayson, (TX)""",352.5 - 385.8 (51),37.8,9.1,38.1,34,18.3,374.4
48183,"""Gregg, (TX)""",428.3 - 592.0 (50),36.1,8,34.3,22.9,19.4,449.8
48189,"""Hale, (TX)""",385.9 - 428.2 (51),35.7,13.7,31.5,26.8,17.8,423.3
48191,"""Hall, (TX)""",352.5 - 385.8 (51),43,6.8,25.9,20.5,21.8,363.5
48195,"""Hansford, (TX)""",385.9 - 428.2 (51),38.1,6.4,26.9,20.6,20,390.4
48197,"""Hardeman, (TX)""",385.9 - 428.2 (51),40.3,9.2,33.6,31.9,19.7,398.3
48203,"""Harrison, (TX)""",352.5 - 385.8 (51),37.8,13.1,44.5,33.1,20,372.6
48205,"""Hartley, (TX)""",192.4 - 317.9 (51),35.2,6,28.7,21.5,17.3,274.4
48207,"""Haskell, (TX)""",385.9 - 428.2 (51),40.1,8.7,28.2,31.8,21,405.1
48211,"""Hemphill, (TX)""",385.9 - 428.2 (51),36.5,6.2,21.8,21.4,18.7,389.3
48213,"""Henderson, (TX)""",428.3 - 592.0 (50),40.1,12.9,36.5,29.9,20.5,478.7
48219,"""Hockley, (TX)""",385.9 - 428.2 (51),35.9,9.1,29.2,25.2,17.9,394.3
48221,"""Hood, (TX)""",192.4 - 317.9 (51),40.2,11.2,33.1,22.5,16,304.6
48223,"""Hopkins, (TX)""",428.3 - 592.0 (50),38.7,8.6,32.1,29.2,20,429.6
48227,"""Howard, (TX)""",428.3 - 592.0 (50),35.6,5.7,35.4,29.7,19.5,463.7
48231,"""Hunt, (TX)""",428.3 - 592.0 (50),37.8,12.5,38.3,31,19.9,434
48233,"""Hutchinson, (TX)""",428.3 - 592.0 (50),37.6,7.5,28.6,33,19,592
48237,"""Jack, (TX)""",385.9 - 428.2 (51),37.8,6,25.1,26.8,21.6,402
48251,"""Johnson, (TX)""",352.5 - 385.8 (51),35.8,11.8,39.6,28.2,19,375.7
48253,"""Jones, (TX)""",385.9 - 428.2 (51),36,7.4,29.3,24.6,21.2,428.2
48257,"""Kaufman, (TX)""",385.9 - 428.2 (51),34.6,12.3,39.3,30.9,18.7,424.8
48263,"""Kent, (TX)""",192.4 - 317.9 (51),42,9.2,27.8,21.2,15.4,282.6
48269,"""King, (TX)""",192.4 - 317.9 (51),38.7,7.8,20,17.7,17.4,309.8
48275,"""Knox, (TX)""",318.0 - 352.4 (51),39.2,6.2,26.2,19.4,18.1,344.6
48277,"""Lamar, (TX)""",428.3 - 592.0 (50),37.7,13.7,34.3,39.6,20.4,476.5
48279,"""Lamb, (TX)""",385.9 - 428.2 (51),38.7,15.3,25.5,25.5,19.5,408.8
48295,"""Lipscomb, (TX)""",352.5 - 385.8 (51),37.6,6.6,29.1,22.9,17.7,372
48303,"""Lubbock, (TX)""",385.9 - 428.2 (51),32.4,6,31.5,22.1,15.9,411.9
48305,"""Lynn, (TX)""",385.9 - 428.2 (51),38.8,13.7,26.1,16.9,19.1,402.6
48315,"""Marion, (TX)""",385.9 - 428.2 (51),43,19.1,44.6,26.4,21.3,418.6
48317,"""Martin, (TX)""",352.5 - 385.8 (51),35,5.8,30.7,17.7,17.8,371.2
48335,"""Mitchell, (TX)""",352.5 - 385.8 (51),34.2,19.2,20.2,18.8,18.7,352.9
48337,"""Montague, (TX)""",428.3 - 592.0 (50),40.6,11.6,34.2,27.9,19.2,445.3
48341,"""Moore, (TX)""",352.5 - 385.8 (51),34.8,8.6,27.7,20.4,18.8,353.9
48343,"""Morris, (TX)""",428.3 - 592.0 (50),39.3,12.2,33.3,17.6,19,459.7
48345,"""Motley, (TX)""",385.9 - 428.2 (51),42.5,9.4,24.6,22.1,17,390.7
48353,"""Nolan, (TX)""",428.3 - 592.0 (50),38.5,13.9,27,24.3,18.6,430.7
48357,"""Ochiltree, (TX)""",428.3 - 592.0 (50),35.1,12.1,27.1,33.2,18.4,461.5
48359,"""Oldham, (TX)""",352.5 - 385.8 (51),37.2,10.3,25.2,20.7,19,374.1
48363,"""Palo Pinto, (TX)""",428.3 - 592.0 (50),39.5,12.2,40.7,27.6,19.9,430
48365,"""Panola, (TX)""",352.5 - 385.8 (51),38.3,10.7,34.1,23.8,20.2,378.1
48367,"""Parker, (TX)""",318.0 - 352.4 (51),36.4,7.7,31.9,23.9,17.2,319.1
48369,"""Parmer, (TX)""",352.5 - 385.8 (51),36.9,10.4,37.1,23.7,17.8,356.4
48375,"""Potter, (TX)""",428.3 - 592.0 (50),35.8,11.1,31.3,24.2,20.3,550
48379,"""Rains, (TX)""",428.3 - 592.0 (50),41.8,5.9,27.4,15.9,19.5,435.2
48381,"""Randall, (TX)""",352.5 - 385.8 (51),34.1,7.1,29.7,25.8,15,366.7
48387,"""Red River, (TX)""",428.3 - 592.0 (50),41.3,17.5,39.9,34.9,20.9,531.1
48393,"""Roberts, (TX)""",428.3 - 592.0 (50),37.6,6.4,21.8,17.6,17.1,478.5
48397,"""Rockwall, (TX)""",192.4 - 317.9 (51),33.4,13.6,30.5,26.7,13.9,317.6
48401,"""Rusk, (TX)""",385.9 - 428.2 (51),38.3,14.5,40.8,29.3,20.1,407
48415,"""Scurry, (TX)""",192.4 - 317.9 (51),36.2,7.7,28,22,19.2,276.9
48417,"""Shackelford, (TX)""",428.3 - 592.0 (50),39.8,8.4,26.6,17.9,18.3,437
48421,"""Sherman, (TX)""",318.0 - 352.4 (51),37.1,5.7,29,24.9,17.1,330.2
48423,"""Smith, (TX)""",385.9 - 428.2 (51),36.3,11.8,33.3,22.6,17.8,417.1
48425,"""Somervell, (TX)""",318.0 - 352.4 (51),38.9,4.6,28.8,22.5,18.8,324.1
48429,"""Stephens, (TX)""",428.3 - 592.0 (50),39.3,11.8,35,27.7,20.9,454.2
48433,"""Stonewall, (TX)""",352.5 - 385.8 (51),41.9,7,21.1,18.6,17.5,370.2
48437,"""Swisher, (TX)""",385.9 - 428.2 (51),38.3,7.3,19.7,18.1,20.7,389.4
48439,"""Tarrant, (TX)""",192.4 - 317.9 (51),35,10.9,30.6,23.1,15.6,298.8
48441,"""Taylor, (TX)""",428.3 - 592.0 (50),34.3,8.4,31.1,24.8,17.1,430.1
48445,"""Terry, (TX)""",385.9 - 428.2 (51),37.2,19.7,36.9,24.9,20.2,414.9
48447,"""Throckmorton, (TX)""",385.9 - 428.2 (51),41.8,11.4,25.2,27.6,17.4,391.8
48449,"""Titus, (TX)""",385.9 - 428.2 (51),36.7,8.9,33.6,28.8,19.6,418.5
48459,"""Upshur, (TX)""",428.3 - 592.0 (50),38.9,12.9,29.9,27.4,19.6,432.3
48467,"""Van Zandt, (TX)""",428.3 - 592.0 (50),39.8,11.8,35,24.8,19.2,438.5
48483,"""Wheeler, (TX)""",428.3 - 592.0 (50),39.6,5.5,25.4,24.6,19.3,448.9
48485,"""Wichita, (TX)""",352.5 - 385.8 (51),35.6,16.5,36,29.8,19.1,374
48487,"""Wilbarger, (TX)""",352.5 - 385.8 (51),38.9,17,35.9,29.7,20.2,375.8
48497,"""Wise, (TX)""",385.9 - 428.2 (51),36.6,14.6,44.1,27.3,18.9,395.2
48499,"""Wood, (TX)""",385.9 - 428.2 (51),41.7,19.2,33.1,28.8,18.2,422.6
48501,"""Yoakum, (TX)""",385.9 - 428.2 (51),35.5,11.5,29.5,20.9,16.3,395.3
48503,"""Young, (TX)""",385.9 - 428.2 (51),39.2,11.9,35.9,32.5,19.5,425
